Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background,CIA (ppm/cm)
1,20_torr,394398264.8554059,13155.71003642146,20.000000000000004,25.0,-186323.51295435327,0.0361427983150089,-0.0001790241553034,4.667443150030968e-07,0.0001794908996184031,1583.0,0.0,0
1,20_torr,394398413.3415614,13155.71498938647,20.000000000000004,25.0,-231115.2366531569,0.0361427983150089,-0.0001443280417287,4.197664183872615e-07,0.00014474780814708726,1583.0,0.0,0
1,20_torr,394398567.8629505,13155.720143665205,20.000000000000004,25.0,521611.5916164341,0.0292555094685286,6.394875048011541e-05,3.782293076657668e-07,-6.357052117244964e-05,1583.0,0.0,0
1,20_torr,394398713.35830426,13155.724996867808,20.000000000000004,25.0,818879.1224082708,0.0172365792795195,4.073422878546e-05,3.4464977198809556e-07,-4.03895790134719e-05,1583.0,0.0,0
1,20_torr,394398863.49578744,13155.730004915182,20.000000000000004,25.0,-835990.0790049599,0.0361427983150089,-3.990048489512912e-05,3.145906520958815e-07,4.0215075547225004e-05,1583.0,0.0,0
1,20_torr,394399011.61863345,13155.734945761493,20.000000000000004,25.0,-192245.3664292381,0.0361427983150089,-0.0001735095630099,2.887175740669875e-07,0.000173798280583967,1583.0,0.0,0
1,20_torr,394399163.18991137,13155.740001635111,20.000000000000004,25.0,2373284.6835187003,0.0033165375325871,1.4054955038246836e-05,2.654834912440486e-07,-1.3789471547002788e-05,1583.0,0.0,0
1,20_torr,394399313.9039732,13155.745028915078,20.000000000000004,25.0,-1588026.1550339502,0.0361427983150089,-2.1004949706953715e-05,2.451130394052205e-07,2.1250062746358936e-05,1583.0,0.0,0
1,20_torr,394399463.83563554,13155.750030097008,20.000000000000004,25.0,252174.36185377784,0.0641693415653375,0.0001322751816426,2.2713653254386617e-07,-0.00013204804511005613,1583.0,0.0,0
1,20_torr,394399612.7584486,13155.754997627346,20.000000000000004,25.0,1427403.9204366414,0.0079307311496281,2.336858477284517e-05,2.1120887680160932e-07,-2.3157375896043562e-05,1583.0,0.0,0
1,20_torr,394399760.8041705,13155.759935901073,20.000000000000004,25.0,-278104.8136689184,0.0361427983150089,-0.0001199418632125,1.970121830127214e-07,0.00012013887539551272,1583.0,0.0,0
1,20_torr,394399912.17731595,13155.764985165702,20.000000000000004,25.0,-332816.6723017713,0.0361427983150089,-0.0001002245749563,1.8395529804797733e-07,0.00010040853025434798,1583.0,0.0,0
1,20_torr,394400062.5227195,13155.770000148552,20.000000000000004,25.0,-276085.7561228851,0.0361427983150089,-0.0001208190164833,1.7223689748502476e-07,0.00012099125338078503,1583.0,0.0,0
1,20_torr,394400210.6253869,13155.774940321777,20.000000000000004,25.0,560660.6087091364,0.0262685689600755,5.949483341912485e-05,1.6179233931469067e-07,-5.9333041079810156e-05,1583.0,0.0,0
1,20_torr,394400361.25223356,13155.77996469256,20.000000000000004,25.0,477343.31809459743,0.0315432864743631,6.987928448011668e-05,1.5213361715707386e-07,-6.972715086295961e-05,1583.0,0.0,0
1,20_torr,394400509.36849374,13155.784905319191,20.000000000000004,25.0,-441067.9536701336,0.0361427983150089,-7.562646354661675e-05,1.434717629385983e-07,7.576993530955535e-05,1583.0,0.0,0
1,20_torr,394400658.6935225,13155.789886266,20.000000000000004,25.0,296212.30753024435,0.0534061478980472,0.0001126098027389,1.3548191965883998e-07,-0.00011247432081924116,1583.0,0.0,0
1,20_torr,394400812.63045806,13155.795021049464,20.000000000000004,25.0,-366545.0697732515,0.0361427983150089,-9.100220483240934e-05,1.279384185540937e-07,9.113014325096344e-05,1583.0,0.0,0
1,20_torr,394400959.5804544,13155.799922773722,20.000000000000004,25.0,5690370.870762006,0.0361427983150089,5.861904307714903e-06,1.2132244221320994e-07,-5.740581865501693e-06,1583.0,0.0,0
1,20_torr,394401112.8018007,13155.805033687697,20.000000000000004,25.0,333257.41569021984,0.0466680176053486,0.0001000920248113,1.1496799801603255e-07,-9.997705681328397e-05,1583.0,0.0,0
1,20_torr,394401263.6722514,13155.810066184233,20.000000000000004,25.0,-999804.3024699794,0.0361427983150089,-3.33629385644865e-05,1.0919781797616033e-07,3.347213638246266e-05,1583.0,0.0,0
1,20_torr,394401411.6278394,13155.815001451418,20.000000000000004,25.0,666665.470322081,0.0206434837239598,5.003470406784377e-05,1.0396117380799389e-07,-4.9930742894035776e-05,1583.0,0.0,0
1,20_torr,394401561.4167502,13155.819997871668,20.000000000000004,25.0,593528.9713044578,0.0237150931362535,5.620013703207191e-05,9.904488480036482e-08,-5.610109214727155e-05,1583.0,0.0,0
1,20_torr,394401709.0819088,13155.82492345117,20.000000000000004,25.0,241738.02247414528,0.0657865216517938,0.0001379857797231,9.454078475932886e-08,-0.00013789123893834067,1583.0,0.0,0
1,20_torr,394401861.8049512,13155.830017743514,20.000000000000004,25.0,-126119.0094994226,0.0361427983150089,-0.0002644835988818,9.02077635332732e-08,0.00026457380664533325,1583.0,0.0,0
1,20_torr,394402009.6929997,13155.834950757826,20.000000000000004,25.0,218311.69694581983,0.0731868405870199,0.000152792589616,8.629896296346077e-08,-0.00015270629065303654,1583.0,0.0,0
1,20_torr,394402159.69429725,13155.839954262534,20.000000000000004,25.0,-320845.4854731398,0.0361427983150089,-0.0001039640918451,8.259749096064194e-08,0.00010404668933606064,1583.0,0.0,0
1,20_torr,394402311.50493777,13155.845018120428,20.000000000000004,25.0,466982.00612453546,0.0309669942981178,7.142975335739097e-05,7.909819816589081e-08,-7.135065515922508e-05,1583.0,0.0,0
1,20_torr,394402458.59588605,13155.849924546335,20.000000000000004,25.0,-330542.51142196904,0.0361427983150089,-0.0001009141286436,7.582559336729992e-08,0.0001009899542369673,1583.0,0.0,0
1,20_torr,394402609.71567243,13155.854965359817,20.000000000000004,25.0,439422.6653461168,0.0330045549658592,7.590962449226784e-05,7.277823373168452e-08,-7.583684625853616e-05,1583.0,0.0,0
1,20_torr,394402759.2237942,13155.859952413955,20.000000000000004,25.0,223772.91129868416,0.0705920301364642,0.0001490636615765,6.995046313799241e-08,-0.000148993711113362,1583.0,0.0,0
1,20_torr,394402911.9957031,13155.86504833631,20.000000000000004,25.0,329029.58597324806,0.0458470066196624,0.0001013781463486,6.723833434298175e-08,-0.00010131090801425702,1583.0,0.0,0
1,20_torr,394403058.56322473,13155.869937302585,20.000000000000004,25.0,176658.6611174047,0.0907920378568774,0.0001888184214056,6.479232835923166e-08,-0.00018875362907724077,1583.0,0.0,0
1,20_torr,394403209.64755607,13155.874976933412,20.000000000000004,25.0,214717.4025774621,0.0720567597947286,0.0001553502842313,6.241924054638617e-08,-0.0001552878649907536,1583.0,0.0,0
1,20_torr,394403361.81284285,13155.880052621033,20.000000000000004,25.0,-466086.2262821079,0.0361427983150089,-7.156703553738055e-05,6.017068738629948e-08,7.162720622476685e-05,1583.0,0.0,0
1,20_torr,394403508.61785066,13155.884949508993,20.000000000000004,25.0,202808.88893676305,0.0763848284449824,0.0001644721278968,5.812683712675781e-08,-0.00016441400105967325,1583.0,0.0,0
1,20_torr,394403657.9311735,13155.889930065336,20.000000000000004,25.0,-419142.429886972,0.0361427983150089,-7.958251692344833e-05,5.6166292461599606e-08,7.963868321590993e-05,1583.0,0.0,0
1,20_torr,394403808.19910353,13155.894942463949,20.000000000000004,25.0,-362373.08806086204,0.0361427983150089,-9.20499082818558e-05,5.4306158083066987e-08,9.210421443993887e-05,1583.0,0.0,0
1,20_torr,394403959.4214382,13155.89998669807,20.000000000000004,25.0,-343228.0175930729,0.0361427983150089,-9.718440165150552e-05,5.254182711279104e-08,9.723694347861831e-05,1583.0,0.0,0
1,20_torr,394404109.6529366,13155.904997881453,20.000000000000004,25.0,218231.60586118442,0.0695461931472322,0.0001528486645561,4.5676512492486736e-08,-0.00015280298804360752,1583.0,0.0,0
1,20_torr,394404256.8452723,13155.909907689284,20.000000000000004,25.0,471250.7960315502,0.0269860255483987,7.078271230672254e-05,1.5422221771480102e-05,-5.536049053524244e-05,1583.0,0.0,0
1,20_torr,394404410.2504802,13155.91502473622,20.000000000000004,25.0,745257.8429594884,0.013321833201129,4.475821332836135e-05,1.5856719494063793e-05,-2.8901493834297558e-05,1583.0,0.0,0
1,20_torr,394404556.8850867,13155.919915940203,20.000000000000004,25.0,-611729.1465794387,0.0361427983150089,-5.452806966339893e-05,1.62896955069677e-05,7.081776517036663e-05,1583.0,0.0,0
1,20_torr,394404708.9200896,13155.924987282022,20.000000000000004,25.0,828059.6635934325,0.0105010645244743,4.0282616079936014e-05,1.6757877257779835e-05,-2.352473882215618e-05,1583.0,0.0,0
1,20_torr,394404861.120027,13155.930064125463,20.000000000000004,25.0,-505956.7629268229,0.0361427983150089,-6.592739135822082e-05,1.7247340585083037e-05,8.317473194330386e-05,1583.0,0.0,0
1,20_torr,394405008.0553729,13155.934965361032,20.000000000000004,25.0,165146.2052095805,0.0933458381992771,0.0002019810838371,1.7740749189201023e-05,-0.00018424033464789898,1583.0,0.0,0
1,20_torr,394405155.8431805,13155.939895031666,20.000000000000004,25.0,359953.12088092515,0.0366735051244311,9.266876041574792e-05,1.82589288011121e-05,-7.440983161463582e-05,1583.0,0.0,0
1,20_torr,394405309.84083605,13155.945031840529,20.000000000000004,25.0,647329.8896345521,0.0151452826789164,5.152922807047648e-05,1.882366646165557e-05,-3.270556160882091e-05,1583.0,0.0,0
1,20_torr,394405457.2461161,13155.949948751417,20.000000000000004,25.0,190567.4460120636,0.0785259079533263,0.0001750372910896,1.9389374953422857e-05,-0.00015564791613617714,1583.0,0.0,0
1,20_torr,394405607.15048957,13155.954949023086,20.000000000000004,25.0,1503508.7478594803,0.0361427983150089,2.2185710304182905e-05,1.9991479444209857e-05,-2.194230859973048e-06,1583.0,0.0,0
1,20_torr,394405761.1373369,13155.960085471428,20.000000000000004,25.0,-269651.66018689796,0.0361427983150089,-0.0001237018511093,2.063991971318089e-05,0.00014434177082248088,1583.0,0.0,0
1,20_torr,394405908.66207063,13155.96500636686,20.000000000000004,25.0,9512131.665047294,0.0361427983150089,3.506722856074907e-06,2.1291450222033506e-05,1.77847273659586e-05,1583.0,0.0,0
1,20_torr,394406058.72498566,13155.970011926907,20.000000000000004,25.0,2283480.5798821016,0.0361427983150089,1.4607704490106692e-05,2.198662161498255e-05,7.378917124875858e-06,1583.0,0.0,0
1,20_torr,394406207.82242227,13155.97498528206,20.000000000000004,25.0,907794.7051747884,0.0053445450222768,3.674444158978952e-05,2.27118681844644e-05,-1.4032573405325121e-05,1583.0,0.0,0
1,20_torr,394406359.6201098,13155.98004870789,20.000000000000004,25.0,-258406.44391585348,0.0361427983150089,-0.0001290850530441,2.3488050178110964e-05,0.00015257310322221098,1583.0,0.0,0
1,20_torr,394406507.0897455,13155.98496776545,20.000000000000004,25.0,1095463.3619078516,0.0012255005662557,3.044958935159813e-05,2.4253987382331953e-05,-6.195601969266176e-06,1583.0,0.0,0
1,20_torr,394406658.23218346,13155.990009334506,20.000000000000004,25.0,-240946.2943163774,0.0361427983150089,-0.0001384391887597,2.5110388558279554e-05,0.00016354957731797956,1583.0,0.0,0
1,20_torr,394406804.05622786,13155.99487350105,20.000000000000004,25.0,246986.7171495324,0.0542149537993055,0.0001350534551201,2.5980671185280604e-05,-0.00010907278393481939,1583.0,0.0,0
1,20_torr,394406955.2230626,13155.999915883893,20.000000000000004,25.0,-304332.76313751977,0.0361427983150089,-0.0001096050559129,2.6931935608640452e-05,0.00013653699152154045,1583.0,0.0,0
1,20_torr,394407107.5689375,13156.004997595286,20.000000000000004,25.0,382339.5589167049,0.0284831718486639,8.72428937626151e-05,2.7945285552746275e-05,-5.929760820986882e-05,1583.0,0.0,0
1,20_torr,394407257.49828494,13156.0099987,20.000000000000004,25.0,-1398387.1979390422,0.0361427983150089,-2.3853486050913676e-05,2.9001136115727365e-05,5.285462216664104e-05,1583.0,0.0,0
1,20_torr,394407405.7326415,13156.0149432659,20.000000000000004,25.0,-584011.0113609751,0.0361427983150089,-5.711606266135576e-05,3.010905497409775e-05,8.722511763545351e-05,1583.0,0.0,0
1,20_torr,394407557.6997498,13156.020012343,20.000000000000004,25.0,-1574881.3766917852,0.0361427983150089,-2.118026793223251e-05,3.1323009581369875e-05,5.2503277513602385e-05,1583.0,0.0,0
1,20_torr,394407707.49170804,13156.0250088649,20.000000000000004,25.0,168094.05833204978,0.0832807693630687,0.0001984389564438,3.26261758252479e-05,-0.0001658127806185521,1583.0,0.0,0
1,20_torr,394407854.70918065,13156.029919511206,20.000000000000004,25.0,256777.75410175745,0.0471522538231175,0.0001299038136559,3.403411097752766e-05,-9.586970267837233e-05,1583.0,0.0,0
1,20_torr,394408004.9279721,13156.03493027073,20.000000000000004,25.0,341921.55221804394,0.0295882500689556,9.755573845354962e-05,3.5661126013287664e-05,-6.189461244026196e-05,1583.0,0.0,0
1,20_torr,394408157.910037,13156.040033203137,20.000000000000004,25.0,257327.6220533624,0.0451036882658832,0.0001296262299929,3.760658433687959e-05,-9.201964565602042e-05,1583.0,0.0,0
1,20_torr,394408306.70018077,13156.044996308105,20.000000000000004,25.0,472079.73513305903,0.0135582223859257,7.06584227988805e-05,3.970112665311179e-05,-3.095729614576871e-05,1583.0,0.0,0
1,20_torr,394408457.784222,13156.050035929256,20.000000000000004,25.0,9009264.991751892,0.0361427983150089,3.7024562547947545e-06,4.197128748556233e-05,3.8268831230767574e-05,1583.0,0.0,0
1,20_torr,394408608.00478107,13156.055046747742,20.000000000000004,25.0,917773.3312541025,0.0361427983150089,3.634493222224591e-05,4.4196673684351416e-05,7.851741462105503e-06,1583.0,0.0,0
1,20_torr,394408758.7115294,13156.060073783758,20.000000000000004,25.0,458623.3777496716,0.0111339655692182,7.27315944588023e-05,4.623977737707113e-05,-2.6491817081731167e-05,1583.0,0.0,0
1,20_torr,394408904.10061836,13156.064923441749,20.000000000000004,25.0,330692.93743583205,0.0246586467722581,0.0001008682246995,4.800598587777196e-05,-5.2862238821728035e-05,1583.0,0.0,0
1,20_torr,394409056.02793354,13156.06999119149,20.000000000000004,25.0,-350964.7522983108,0.0361427983150089,-9.504204995339002e-05,4.9768227325341306e-05,0.00014481027727873132,1583.0,0.0,0
1,20_torr,394409205.6613693,13156.074982425653,20.000000000000004,25.0,139747.3651517168,0.0937866165910022,0.0002386907938021,5.162648466966604e-05,-0.00018706430913243395,1583.0,0.0,0
1,20_torr,394409357.4761105,13156.080046420331,20.000000000000004,25.0,135881.6980904654,0.0961256732878149,0.0002454812530942,5.380719932310501e-05,-0.00019167405377109497,1583.0,0.0,0
1,20_torr,394409504.6763033,13156.084956490244,20.000000000000004,25.0,120439.93073473885,0.1110073809939716,0.0002769547384852,5.627597689406233e-05,-0.00022067876159113768,1583.0,0.0,0
1,20_torr,394409654.82617354,13156.089964950805,20.000000000000004,25.0,236447.04556480225,0.039382214051749,0.0001410734883159,5.91526436379385e-05,-8.19208446779615e-05,1583.0,0.0,0
1,20_torr,394409806.1536055,13156.095012690595,20.000000000000004,25.0,643879.1384745452,0.0361427983150089,5.1805389438213485e-05,6.239414569449987e-05,1.0588756256286382e-05,1583.0,0.0,0
1,20_torr,394409956.2495028,13156.100019350812,20.000000000000004,25.0,359220.2904796134,0.0109118751460116,9.285781010666004e-05,6.593690444542174e-05,-2.69209056612383e-05,1583.0,0.0,0
1,20_torr,394410104.467033,13156.104963355448,20.000000000000004,25.0,-1180488.4433409856,0.0361427983150089,-2.8256447327354447e-05,6.97653003125781e-05,9.802174763993255e-05,1583.0,0.0,0
1,20_torr,394410253.8038359,13156.109944695005,20.000000000000004,25.0,-477608.4899703966,0.0361427983150089,-6.984048696848483e-05,7.398180872614779e-05,0.00014382229569463262,1583.0,0.0,0
1,20_torr,394410404.7884237,13156.114980998744,20.000000000000004,25.0,733177.0379430144,0.0361427983150089,4.549570948566423e-05,7.865253882969703e-05,3.315682934403279e-05,1583.0,0.0,0
1,20_torr,394410553.2927027,13156.11993456829,20.000000000000004,25.0,2167130.178181363,0.0361427983150089,1.5391973152165516e-05,8.369686125224847e-05,6.830488810008295e-05,1583.0,0.0,0
1,20_torr,394410703.9170094,13156.124958854349,20.000000000000004,25.0,559470.2794818813,0.0361427983150089,5.962141465442306e-05,8.933064972181021e-05,2.970923506738715e-05,1583.0,0.0,0
1,20_torr,394410855.6381659,13156.130019727378,20.000000000000004,25.0,256695.68340430045,0.0143202848814332,0.0001299453464797,9.560632703428704e-05,-3.433901944541297e-05,1583.0,0.0,0
1,20_torr,394411003.2194019,13156.134942507522,20.000000000000004,25.0,364748.4025723373,0.0361427983150089,9.145046087816636e-05,0.00010237372670268958,1.0923265824523218e-05,1583.0,0.0,0
1,20_torr,394411155.1011774,13156.140008738224,20.000000000000004,25.0,291486.2729908067,0.0361427983150089,0.0001144356102178,0.0001101249285318021,-4.310681685997897e-06,1583.0,0.0,0
1,20_torr,394411303.82277155,13156.144969556624,20.000000000000004,25.0,149173.82297708397,0.0504659752142905,0.0002236076602055,0.00011860981155891213,-0.00010499784864658788,1583.0,0.0,0
1,20_torr,394411455.00633836,13156.150012497592,20.000000000000004,25.0,786019.8726031475,0.0361427983150089,4.243710710436004e-05,0.00012833007042243832,8.589296331807828e-05,1583.0,0.0,0
1,20_torr,394411604.37459046,13156.154994886178,20.000000000000004,25.0,308126.99099246965,0.0361427983150089,0.0001082553962974,0.00013912654533835666,3.0871149040956656e-05,1583.0,0.0,0
1,20_torr,394411754.65197015,13156.160007599996,20.000000000000004,25.0,84272.82447616194,0.1221105661098659,0.0003958145431479,0.00015144405617409753,-0.0002443704869738025,1583.0,0.0,0
1,20_torr,394411902.65041864,13156.164944296852,20.000000000000004,25.0,421784.62856527424,0.0361427983150089,7.90839856665214e-05,0.00016527092262116658,8.618693695464518e-05,1583.0,0.0,0
1,20_torr,394412055.9050578,13156.170056321358,20.000000000000004,25.0,214037.43463102818,0.0361427983150089,0.0001558438110479,0.00018171941737882952,2.587560633092952e-05,1583.0,0.0,0
1,20_torr,394412204.72728974,13156.175020496672,20.000000000000004,25.0,110176.30999427284,0.0486343459665653,0.0003027548256204,0.0002002060284185974,-0.00010254879720180259,1583.0,0.0,0
1,20_torr,394412354.05435276,13156.180001511337,20.000000000000004,25.0,100747.1428642022,0.0519319236549122,0.0003310903770718,0.0002218057313486155,-0.00010928464572318447,1583.0,0.0,0
1,20_torr,394412503.2008229,13156.184976502072,20.000000000000004,25.0,120361.55419318369,0.0108074717324976,0.0002771350847321,0.00024715468959907036,-2.998039513302963e-05,1583.0,0.0,0
1,20_torr,394412650.69179475,13156.189896271331,20.000000000000004,25.0,79209.74880452343,0.0692907455823212,0.0004211149514201,0.0002768744210949575,-0.00014424053032514249,1583.0,0.0,0
